OrderID,Location,DeliveryType,Channel,OrderDate,OrderTime,OrderUUID,WorkflowUUID,OrderStartTime,OrderAcceptedTime,CourierArrivalTime,CourierStartedTime,CourierArrivalTime,CourierEndedTime,TimeToAccept,TimeToCourierArrivedAtRx,TimeCourierAtRx,TimeToDeliver,TimeCourierAtCx,OrderDuration,Country,CountryCode,City,OrderStatus,DeliveryStatus,IsScheduled,IsCompleted,MenuItemCount,CurrencyCode,GrossAOV,TimeToConfirm,OriginalPrepTime,IsPrepTimeIncreased,IncreasedPrepTime,TotalDeliveryTime,CourierRxWaitTime,TotalRxTime,StackingType,OrderDeviceType,IsSubscription,PrimaryKey
#03FA4,Charlottenburg,Delivery,UberEats,2023-06-13,18:33:33,ed1688ae-f6bc-54c9-bbbe-a0284146c25d,5aa046a6-8be0-4b8c-8b91-8493a5803fa4,18:33:33,18:33:35,18:48:02,18:48:44,18:48:02,19:06:17,00:00:02,00:14:27,00:00:42,00:13:38,00:03:55,00:32:43,Germany,DEU,Berlin,Completed,Completed,False,True,4,EUR,32.3,00:00:01,00:11:48,False,0.0,17.55,00:00:42,00:15:09,Non Batched,Android,False,#03FA4 - Charlottenburg - 2023-06-13
#9B56F,Charlottenburg,Delivery,UberEats,2023-06-13,18:36:26,cdfde283-c752-54e3-a35c-c31bac5a15bf,1d17d215-dc8f-4a04-892c-9616bb19b56f,18:36:26,18:36:28,18:51:26,18:55:00,18:51:26,19:08:52,00:00:02,00:14:58,00:03:34,00:11:18,00:02:34,00:32:25,Germany,DEU,Berlin,Completed,Completed,False,True,3,EUR,23.5,00:00:01,00:12:44,False,0.0,13.87,00:03:34,00:18:31,Multi Merchant,Android,True,#9B56F - Charlottenburg - 2023-06-13
#76B09,Charlottenburg,Delivery,UberEats,2023-06-13,18:38:17,5232b4ee-0b64-5ff2-82a1-91d1e230ab9c,f615cc2b-0962-4adb-a9a0-e356df876b09,18:38:17,18:38:21,19:06:01,19:06:58,19:06:01,19:27:57,00:00:04,00:27:40,00:00:57,00:18:52,00:02:07,00:49:40,Germany,DEU,Berlin,Completed,Completed,False,True,5,EUR,24.4,00:00:04,00:13:07,False,0.0,20.98,00:00:57,00:28:37,Multi Merchant,iOS,False,#76B09 - Charlottenburg - 2023-06-13
#72AB7,Prenzlauer Berg,Delivery,UberEats,2023-06-13,18:39:42,2c3ff8c7-10a9-572e-b386-557a5cf9f16d,fcf1814c-1404-424a-886e-6e7ff7872ab7,18:39:42,18:39:55,18:55:57,18:56:40,18:55:57,19:02:53,00:00:13,00:16:02,00:00:43,00:03:06,00:03:07,00:23:10,Germany,DEU,Berlin,Completed,Completed,False,True,4,EUR,15.6,00:00:13,00:04:27,False,0.0,6.22,00:00:43,00:16:45,Non Batched,iOS,True,#72AB7 - Prenzlauer Berg - 2023-06-13
#A8CFE,Leipzig Mitte,Delivery,UberEats,2023-06-13,18:56:30,4707fe53-f1f5-5165-a3c2-ee62ee423f6d,37fd3a3b-3e6d-4b6c-b05b-ebdaa81a8cfe,18:56:30,18:56:33,19:33:17,19:33:32,19:33:17,19:44:33,00:00:03,00:36:44,00:00:15,00:08:54,00:02:07,00:48:03,Germany,DEU,Leipzig,Completed,Completed,False,True,2,EUR,19.6,00:00:03,00:25:03,False,0.0,11.02,00:00:15,00:36:58,Multi Merchant,iOS,True,#A8CFE - Leipzig Mitte - 2023-06-13
#24159,Prenzlauer Berg,Delivery,UberEats,2023-06-13,19:27:35,fa1c575c-c85c-51fc-9b83-35c748317b53,61e6cefb-175a-445a-b196-046ec1924159,19:27:35,19:27:41,19:41:16,19:44:45,19:41:16,19:48:55,00:00:06,00:13:35,00:03:29,00:02:28,00:01:42,00:21:19,Germany,DEU,Berlin,Completed,Completed,False,True,3,EUR,23.6,00:00:06,00:12:12,False,0.0,4.17,00:03:28,00:17:04,Non Batched,Android,False,#24159 - Prenzlauer Berg - 2023-06-13
#C4EB9,Prenzlauer Berg,Delivery,UberEats,2023-06-13,19:40:55,67235a35-7705-5649-b437-0f5e679f29f1,99fdbe26-ccdc-491c-8f1c-2cf9f5fc4eb9,19:40:55,19:41:04,19:57:22,20:00:24,19:57:22,20:07:24,00:00:09,00:16:18,00:03:02,00:05:14,00:01:46,00:26:28,Germany,DEU,Berlin,Completed,Completed,False,True,3,EUR,23.5,00:00:09,00:15:30,False,0.0,7.0,00:03:01,00:19:19,Non Batched,iOS,True,#C4EB9 - Prenzlauer Berg - 2023-06-13
#1527A,Leipzig Mitte,Delivery,UberEats,2023-06-13,19:53:58,f56bc307-034f-5f6a-b5d3-d62aa496a4f4,e3a617d9-e4c9-4e95-b8e8-cc99b511527a,19:53:58,19:54:01,20:22:50,20:26:11,20:22:50,20:44:24,00:00:03,00:28:49,00:03:21,00:08:55,00:09:18,00:50:25,Germany,DEU,Leipzig,Completed,Completed,False,True,4,EUR,33.3,00:00:03,00:25:04,False,0.0,18.22,00:03:21,00:32:10,Non Batched,iOS,False,#1527A - Leipzig Mitte - 2023-06-13
#8588E,Prenzlauer Berg,Delivery,UberEats,2023-06-13,19:54:40,a39b1f02-3452-5ebe-ba4d-6ffedef07e8b,a51dce82-6128-4186-b40d-b4cea8d8588e,19:54:40,19:54:49,20:11:03,20:12:12,20:11:03,20:24:09,00:00:09,00:16:14,00:01:09,00:03:51,00:08:06,00:29:28,Germany,DEU,Berlin,Completed,Completed,False,True,5,EUR,38.2,00:00:09,00:12:56,False,0.0,11.95,00:01:09,00:17:22,Non Batched,iOS,True,#8588E - Prenzlauer Berg - 2023-06-13
#6AE49,Charlottenburg,Delivery,UberEats,2023-06-13,20:02:53,37097411-2f8b-5860-a5c6-94ad68c6ff86,ccefa8ed-e7cd-451c-8448-4d73e6b6ae49,20:02:53,20:02:57,20:13:59,20:14:14,20:13:59,20:27:12,00:00:04,00:11:02,00:00:15,00:09:13,00:03:45,00:24:19,Germany,DEU,Berlin,Completed,Completed,False,True,2,EUR,13.3,00:00:04,00:12:03,False,0.0,12.97,00:00:15,00:11:16,Multi Merchant,iOS,False,#6AE49 - Charlottenburg - 2023-06-13
#9F9A6,Samariterkiez,Delivery,UberEats,2023-06-13,20:16:34,4b76fdfa-fca3-5630-bd99-f56ba20dcfbe,10406270-7aa8-4791-8fad-a2fdc4f9f9a6,20:16:34,20:17:14,20:42:27,20:43:44,20:42:27,20:52:41,00:00:40,00:25:13,00:01:17,00:05:44,00:03:13,00:36:07,Germany,DEU,Berlin,Completed,Completed,False,True,2,EUR,19.6,00:00:40,00:23:30,False,0.0,8.95,00:01:16,00:26:30,Non Batched,iOS,True,#9F9A6 - Samariterkiez - 2023-06-13
#E0915,Leipzig Mitte,Delivery,UberEats,2023-06-13,20:17:21,f0eabb9c-fba0-5ab4-9998-804adc8842ba,9e566f86-681d-4b61-99a0-2d4c275e0915,20:17:21,20:17:25,20:41:41,20:43:12,20:41:41,21:03:03,00:00:04,00:24:16,00:01:31,00:08:05,00:11:46,00:45:42,Germany,DEU,Leipzig,Completed,Completed,False,True,2,EUR,19.6,00:00:04,00:25:03,False,0.0,19.85,00:01:31,00:25:46,Multi Merchant,iOS,False,#E0915 - Leipzig Mitte - 2023-06-13
#2223D,Prenzlauer Berg,Pickup,UberEats,2023-06-13,20:37:31,2280fb5c-e6a1-5372-ba8a-3117353a0e8d,1410a38e-a420-40ea-92f2-3adb5062223d,20:37:31,20:37:39,00:00:00,00:00:00,00:00:00,00:00:00,00:00:08,00:00:00,00:00:00,00:00:00,00:00:00,,Germany,DEU,Berlin,Completed,,False,True,2,EUR,14.2,00:00:07,00:23:29,False,0.0,,,,,iOS,False,#2223D - Prenzlauer Berg - 2023-06-13
#12727,Prenzlauer Berg,Delivery,UberEats,2023-06-13,21:17:25,c7ebb472-1c61-5926-8583-c7324f101048,c13ca52c-06fd-44d9-bd31-ed8794d12727,21:17:25,21:17:33,21:28:08,21:28:46,21:28:08,21:36:23,00:00:08,00:10:35,00:00:38,00:05:10,00:02:27,00:18:58,Germany,DEU,Berlin,Completed,Completed,False,True,1,EUR,10.4,00:00:07,00:05:38,False,0.0,7.62,00:00:37,00:11:13,Non Batched,iOS,False,#12727 - Prenzlauer Berg - 2023-06-13
#1599A,Prenzlauer Berg,Delivery,UberEats,2023-06-13,21:51:06,e409cb9b-4e1c-5514-b8be-ed4128326a02,0eacf8c8-a161-415b-8bfb-0a4dfe21599a,21:51:06,21:51:12,21:55:14,21:56:23,21:55:14,22:24:03,00:00:06,00:04:02,00:01:09,00:24:39,00:03:01,00:32:57,Germany,DEU,Berlin,Completed,Completed,False,True,2,EUR,13.2,00:00:06,00:01:02,False,0.0,27.67,00:01:09,00:05:10,Non Batched,iOS,False,#1599A - Prenzlauer Berg - 2023-06-13
#AB121,Prenzlauer Berg,Delivery,UberEats,2023-06-13,22:28:25,eadc498a-d43a-5561-8d52-ec5a5832252e,300f7077-754d-446c-a228-5308446ab121,22:28:25,22:28:32,22:35:58,22:38:10,22:35:58,22:52:10,00:00:07,00:07:26,00:02:12,00:12:36,00:01:24,00:23:45,Germany,DEU,Berlin,Completed,Completed,False,True,5,EUR,26.3,00:00:07,00:05:00,False,0.0,14.0,00:02:12,00:09:37,Non Batched,iOS,False,#AB121 - Prenzlauer Berg - 2023-06-13
#62C68,Prenzlauer Berg,Delivery,UberEats,2023-06-13,22:34:34,28fb968c-1dd1-5981-b102-c46e868e7bad,052a8f1f-c98d-4bd8-89b2-d46c5d562c68,22:34:34,22:34:42,22:40:23,22:42:39,22:40:23,22:47:21,00:00:08,00:05:41,00:02:16,00:03:26,00:01:16,00:12:46,Germany,DEU,Berlin,Completed,Completed,False,True,2,EUR,13.7,00:00:07,00:04:52,False,0.0,4.7,00:02:16,00:07:57,Non Batched,iOS,False,#62C68 - Prenzlauer Berg - 2023-06-13
#E39C3,Prenzlauer Berg,Delivery,UberEats,2023-06-13,22:58:02,cf762ad0-2175-5428-8d37-4bfbb8a23d1b,43fafd9f-85ac-47e0-84d5-02c222fe39c3,22:58:02,22:58:14,23:07:41,23:08:46,23:07:41,23:25:00,00:00:12,00:09:27,00:01:05,00:12:23,00:03:51,00:26:58,Germany,DEU,Berlin,Completed,Completed,False,True,3,EUR,20.8,00:00:12,00:03:44,False,0.0,16.23,00:01:04,00:10:31,Multi Merchant,iOS,False,#E39C3 - Prenzlauer Berg - 2023-06-13
#1F40A,Samariterkiez,Delivery,UberEats,2023-06-13,22:59:16,ccb12677-40d9-52b4-b2be-b77a1ce91b69,308997f3-2d01-48f2-a0cc-fca282c1f40a,22:59:16,23:01:24,23:40:04,23:41:52,23:40:04,23:47:30,00:02:08,00:38:40,00:01:48,00:03:13,00:02:25,00:48:13,Germany,DEU,Berlin,Completed,Completed,False,True,5,EUR,17.4,00:02:07,00:39:59,False,0.0,5.63,00:01:48,00:40:28,Single Merchant,iOS,False,#1F40A - Samariterkiez - 2023-06-13
#DA76B,Samariterkiez,Delivery,UberEats,2023-06-13,23:05:19,8f273dd8-f237-5c99-b455-714746cfabb5,b5611a84-7bd4-4e8c-905d-0566a76da76b,23:05:19,23:05:28,23:40:04,23:41:51,23:40:04,23:56:38,00:00:09,00:34:36,00:01:47,00:11:53,00:02:54,00:51:19,Germany,DEU,Berlin,Completed,Completed,False,True,2,EUR,11.3,00:00:09,00:35:11,False,0.0,14.78,00:01:46,00:36:22,Single Merchant,iOS,False,#DA76B - Samariterkiez - 2023-06-13
#5DF3B,Prenzlauer Berg,Delivery,UberEats,2023-06-14,12:02:14,7e19d361-11aa-58d9-ab1d-b0454afe99e8,4ffa6681-178a-479e-96e6-47937b75df3b,12:02:14,12:02:27,12:20:42,12:21:08,12:20:42,12:38:15,00:00:13,00:18:15,00:00:26,00:16:46,00:00:21,00:36:01,Germany,DEU,Berlin,Completed,Completed,False,True,3,EUR,24.7,00:00:13,00:17:08,False,0.0,17.12,00:00:25,00:18:40,Multi Merchant,Web,True,#5DF3B - Prenzlauer Berg - 2023-06-14
#D8F1E,Charlottenburg,Delivery,UberEats,2023-06-14,12:03:22,fe7d1399-1592-5820-8752-0c822eace385,a2178f7b-eb0f-4c3e-a09e-5702b5bd8f1e,12:03:22,12:03:24,12:11:22,12:19:21,12:11:22,12:31:54,00:00:02,00:07:58,00:07:59,00:06:33,00:06:00,00:28:31,Germany,DEU,Berlin,Completed,Completed,False,True,2,EUR,23.4,00:00:01,00:07:06,False,0.0,12.55,00:07:58,00:15:57,Multi Merchant,iOS,False,#D8F1E - Charlottenburg - 2023-06-14
#EE4D8,Prenzlauer Berg,Delivery,UberEats,2023-06-14,12:09:19,cdff8151-3058-584d-8121-41a1544f67d8,92fa8448-c557-4762-8619-f146a75ee4d8,12:09:19,12:09:37,12:42:27,12:44:14,12:42:27,13:09:55,00:00:18,00:32:50,00:01:47,00:24:58,00:00:43,01:00:36,Germany,DEU,Berlin,Completed,Completed,False,True,5,EUR,55.5,00:00:18,00:27:58,False,0.0,25.68,00:01:46,00:34:37,Multi Merchant,iOS,False,#EE4D8 - Prenzlauer Berg - 2023-06-14
#B3D1B,Charlottenburg,Delivery,UberEats,2023-06-14,12:19:04,2b1fd5d5-7341-54a3-adf1-1ca1aafda0e7,135c4882-fbeb-49d8-a1d2-4602363b3d1b,12:19:04,12:19:05,12:24:32,12:28:55,12:24:32,13:06:44,00:00:01,00:05:27,00:04:23,00:26:33,00:11:16,00:47:40,Germany,DEU,Berlin,Completed,Completed,False,True,3,EUR,23.5,00:00:01,00:08:00,False,0.0,37.82,00:04:22,00:09:49,Multi Merchant,iOS,False,#B3D1B - Charlottenburg - 2023-06-14
#3D773,Charlottenburg,Delivery,UberEats,2023-06-14,12:32:19,b162a2f0-77ae-53ec-bb66-064d4dc28fae,49386df1-2760-43bc-8ce9-ac5e83f3d773,12:32:19,12:32:21,12:48:44,12:49:32,12:48:44,13:06:06,00:00:02,00:16:23,00:00:48,00:15:24,00:01:10,00:33:46,Germany,DEU,Berlin,Completed,Completed,False,True,3,EUR,31.3,00:00:01,00:07:24,False,0.0,16.57,00:00:48,00:17:10,Non Batched,iOS,False,#3D773 - Charlottenburg - 2023-06-14
#B5716,Kreuzberg,Delivery,UberEats,2023-06-14,12:33:25,613aa713-d497-5adf-896a-03b8d926d7b9,4e62ad69-8de4-400a-a470-956a325b5716,12:33:25,12:33:56,13:08:28,13:09:19,13:08:28,13:21:34,00:00:31,00:34:32,00:00:51,00:10:29,00:01:46,00:47:52,Germany,DEU,Berlin,Completed,Completed,False,True,2,EUR,13.7,00:00:13,00:28:07,False,0.0,12.25,00:00:51,00:35:22,Multi Merchant,Android,True,#B5716 - Kreuzberg - 2023-06-14
#EC065,Prenzlauer Berg,Delivery,UberEats,2023-06-14,12:39:43,9690fa5e-4c32-5b4a-b980-5c01ee87ed50,f33d0be2-a4ee-48b9-960f-e718b21ec065,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,,00:00:00,00:00:00,00:00:00,00:00:00,,Germany,DEU,Berlin,Canceled,,True,False,2,EUR,,,,False,0.0,,,,,iOS,False,#EC065 - Prenzlauer Berg - 2023-06-14
#81A2C,Prenzlauer Berg,Delivery,UberEats,2023-06-14,13:00:51,a95fdda0-1f0e-50fa-8df8-b6555204ab3b,55fdde11-3c19-4429-9dcf-03c7eda81a2c,13:00:51,13:00:57,13:19:43,13:24:52,13:19:43,13:36:08,00:00:06,00:18:46,00:05:09,00:08:36,00:02:40,00:35:16,Germany,DEU,Berlin,Completed,Completed,False,True,2,EUR,16.7,00:00:06,00:22:55,False,0.0,11.27,00:05:09,00:23:55,Multi Merchant,iOS,False,#81A2C - Prenzlauer Berg - 2023-06-14
#00E9A,Charlottenburg,Delivery,UberEats,2023-06-14,13:20:47,3cd5380c-54fa-5b67-98a8-4fe1ab56277b,0507acf0-3c5a-43f1-857c-6b1e21100e9a,13:20:47,13:20:49,13:27:54,13:33:18,13:27:54,13:37:40,00:00:02,00:07:05,00:05:24,00:03:28,00:00:54,00:16:52,Germany,DEU,Berlin,Completed,Completed,False,True,2,EUR,13.3,00:00:01,00:07:27,False,0.0,4.37,00:05:24,00:12:28,Non Batched,Android,True,#00E9A - Charlottenburg - 2023-06-14
#A881F,Prenzlauer Berg,Delivery,UberEats,2023-06-14,13:29:49,e827a96f-bf97-5580-ba76-16faac9b8d1c,3d4a2342-efbb-4a78-a101-f9d4e57a881f,13:29:49,13:29:57,13:43:15,13:47:35,13:43:15,13:57:03,00:00:08,00:13:18,00:04:20,00:07:57,00:01:31,00:27:13,Germany,DEU,Berlin,Completed,Completed,False,True,2,EUR,21.5,00:00:07,00:12:53,False,0.0,9.47,00:04:19,00:17:37,Non Batched,Android,True,#A881F - Prenzlauer Berg - 2023-06-14
#61117,Samariterkiez,Delivery,UberEats,2023-06-14,13:33:59,d26a4199-9e88-5efb-a898-2d31855f5317,e6ad4a2c-eab3-4df2-9530-6eea6a461117,13:33:59,13:35:28,14:14:18,14:16:20,14:14:18,14:31:51,00:01:29,00:38:50,00:02:02,00:13:30,00:02:01,00:57:52,Germany,DEU,Berlin,Completed,Completed,False,True,2,EUR,19.6,00:01:28,00:37:05,False,0.0,15.52,00:02:01,00:40:52,Multi Merchant,iOS,True,#61117 - Samariterkiez - 2023-06-14
#30462,Charlottenburg,Delivery,UberEats,2023-06-14,13:52:26,392f4049-c2b1-5e99-af1f-c51161ec9306,eb20bf23-8dc3-4a64-91f7-805314a30462,13:52:26,13:52:31,14:03:20,14:04:02,14:03:20,14:12:54,00:00:05,00:10:49,00:00:42,00:05:34,00:03:18,00:20:28,Germany,DEU,Berlin,Completed,Completed,False,True,2,EUR,13.3,00:00:04,00:07:12,False,0.0,8.87,00:00:42,00:11:31,Non Batched,iOS,False,#30462 - Charlottenburg - 2023-06-14
#EF0C7,Charlottenburg,Delivery,UberEats,2023-06-14,14:02:49,e1622f80-21ec-513c-a33d-39f133478a2e,6ab4ab71-314b-41bf-a622-41badd7ef0c7,14:02:49,14:02:52,14:12:15,14:13:13,14:12:15,14:23:39,00:00:03,00:09:23,00:00:58,00:05:55,00:04:31,00:20:49,Germany,DEU,Berlin,Completed,Completed,False,True,2,EUR,15.2,00:00:03,00:08:47,False,0.0,10.43,00:00:58,00:10:21,Non Batched,iOS,True,#EF0C7 - Charlottenburg - 2023-06-14
#34FEB,Prenzlauer Berg,Delivery,UberEats,2023-06-14,14:03:56,5dcab311-17e9-58c0-999a-669c1b9f81fd,c34f6431-95c7-498f-9cde-e95879434feb,14:03:56,14:04:01,14:14:33,14:15:07,14:14:33,14:19:58,00:00:05,00:10:32,00:00:34,00:02:26,00:02:25,00:16:01,Germany,DEU,Berlin,Completed,Completed,False,True,2,EUR,13.3,00:00:04,00:06:54,False,0.0,4.85,00:00:34,00:11:06,Non Batched,iOS,False,#34FEB - Prenzlauer Berg - 2023-06-14
#F693D,Schillerkiez,Delivery,UberEats,2023-06-14,14:16:48,7a7c640b-d4ae-5148-8be3-6a3a5f73efb4,4cda0fa4-ae84-41b3-b0c0-efec9aef693d,14:16:48,14:17:18,14:53:03,14:55:51,14:53:03,15:13:24,00:00:30,00:35:45,00:02:48,00:16:24,00:01:09,00:56:36,Germany,DEU,Berlin,Completed,Completed,False,True,2,EUR,19.6,00:00:30,00:22:18,False,0.0,17.55,00:02:48,00:38:33,Multi Merchant,Android,True,#F693D - Schillerkiez - 2023-06-14
#2EC88,Mitte,Delivery,UberEats,2023-06-14,14:55:38,825d3574-41db-5f3a-b020-5f3a7c116b76,9e869156-dc71-4e0b-8ebf-d0fbe6f2ec88,14:55:38,14:55:41,15:16:23,15:20:24,15:16:23,15:39:47,00:00:03,00:20:42,00:04:01,00:17:32,00:01:51,00:44:09,Germany,DEU,Berlin,Completed,Completed,False,True,3,EUR,25.0,00:00:03,00:12:51,False,0.0,19.38,00:04:01,00:24:43,Non Batched,Android,True,#2EC88 - Mitte - 2023-06-14
#2E89B,Charlottenburg,Delivery,UberEats,2023-06-14,15:48:01,2597ef76-833e-5997-92a7-0a24ee993860,838a5db7-e2e1-4b09-b293-9a952992e89b,15:48:01,15:48:05,15:54:09,15:57:11,15:54:09,16:35:09,00:00:04,00:06:04,00:03:02,00:00:00,00:00:00,00:47:07,Germany,DEU,Berlin,Completed,Completed,False,True,1,EUR,11.7,00:00:04,00:07:18,False,0.0,37.97,00:03:01,00:09:06,Non Batched,iOS,False,#2E89B - Charlottenburg - 2023-06-14
#D3831,Leipzig Mitte,Delivery,UberEats,2023-06-14,16:05:01,8f5e5e1e-7a90-506c-8300-e06f00930293,64aad53c-b528-4904-84a0-c3c7ee1d3831,16:05:01,16:05:05,16:58:16,16:59:30,16:58:16,17:14:01,00:00:04,00:53:11,00:01:14,00:12:18,00:02:13,01:08:58,Germany,DEU,Leipzig,Completed,Completed,False,True,2,EUR,19.6,00:00:03,00:25:04,False,0.0,14.52,00:01:13,00:54:25,Single Merchant,iOS,False,#D3831 - Leipzig Mitte - 2023-06-14
#7919C,Leipzig Mitte,Delivery,UberEats,2023-06-14,16:11:08,9f2a6900-b264-5377-8abe-a9bafd091d38,af37c613-ad5b-4d8b-96d3-b7b6c297919c,16:11:08,16:11:11,16:58:16,16:59:31,16:58:16,17:04:24,00:00:03,00:47:05,00:01:15,00:03:46,00:01:07,00:53:16,Germany,DEU,Leipzig,Completed,Completed,False,True,2,EUR,17.7,00:00:03,00:25:03,False,0.0,4.88,00:01:15,00:48:19,Single Merchant,iOS,False,#7919C - Leipzig Mitte - 2023-06-14
#6CBBC,Schillerkiez,Delivery,UberEats,2023-06-14,16:12:44,858ecc9d-7395-50cc-b4c7-6268b044ceb2,a6ba56d7-3757-4328-836f-a7c41cb6cbbc,16:12:44,16:13:00,16:34:42,16:37:46,16:34:42,16:51:55,00:00:16,00:21:42,00:03:04,00:02:24,00:11:45,00:39:10,Germany,DEU,Berlin,Completed,Completed,False,True,3,EUR,23.1,00:00:16,00:15:27,False,0.0,14.15,00:03:04,00:24:46,Non Batched,iOS,True,#6CBBC - Schillerkiez - 2023-06-14
#2970D,Prenzlauer Berg,Delivery,UberEats,2023-06-14,16:28:18,8e53443f-a313-56b5-883c-d0d89a385999,7218fc9a-8983-41e4-9173-29fc1e62970d,16:28:18,16:28:23,16:51:48,16:52:05,16:51:48,17:04:17,00:00:05,00:23:25,00:00:17,00:09:27,00:02:45,00:35:58,Germany,DEU,Berlin,Completed,Completed,False,True,2,EUR,13.7,00:00:04,00:20:51,False,0.0,12.2,00:00:16,00:23:42,Non Batched,iOS,True,#2970D - Prenzlauer Berg - 2023-06-14
#63582,Leipzig Mitte,Delivery,UberEats,2023-06-14,16:32:29,f433098c-f0bf-5875-9c2c-dd7a7c021d73,a75c332c-7903-4786-ad30-021eed263582,16:32:29,16:32:32,16:58:16,16:59:29,16:58:16,17:20:48,00:00:03,00:25:44,00:01:13,00:21:00,00:00:19,00:48:19,Germany,DEU,Leipzig,Completed,Completed,False,True,2,EUR,22.7,00:00:03,00:25:03,False,0.0,21.32,00:01:13,00:26:57,Single Merchant,iOS,True,#63582 - Leipzig Mitte - 2023-06-14
#9940D,Prenzlauer Berg,Delivery,UberEats,2023-06-14,16:48:32,e781dae0-4e85-5bd1-8c96-397f6732615c,77132e9f-7119-4622-9c48-4f50f1b9940d,16:48:32,16:48:39,17:13:55,17:14:59,17:13:55,17:25:34,00:00:07,00:25:16,00:01:04,00:09:19,00:01:16,00:37:01,Germany,DEU,Berlin,Completed,Completed,False,True,4,EUR,28.5,00:00:07,00:15:47,False,0.0,10.58,00:01:04,00:26:19,Non Batched,Android,True,#9940D - Prenzlauer Berg - 2023-06-14
#303A6,Leipzig Mitte,Delivery,UberEats,2023-06-14,17:02:22,1e87e173-4ff5-5190-9069-22d217eb1638,3ec2e179-be6f-4ad9-98e1-9ed72e7303a6,17:46:43,17:46:43,18:24:36,18:26:07,18:24:36,18:50:47,00:00:00,00:37:53,00:01:31,00:21:49,00:02:51,01:04:05,Germany,DEU,Leipzig,Completed,Completed,True,True,6,EUR,40.9,00:00:01,00:24:59,False,0.0,24.67,00:01:31,00:39:24,Multi Merchant,Android,False,#303A6 - Leipzig Mitte - 2023-06-14
#35E4A,Nollendorfkiez,Pickup,UberEats,2023-06-14,17:12:48,1b599429-1f4b-5051-9516-cdf1b91aadc4,36ce2cce-1382-49df-b669-6da721335e4a,17:12:48,17:13:34,00:00:00,00:00:00,00:00:00,00:00:00,00:00:46,00:00:00,00:00:00,00:00:00,00:00:00,,Germany,DEU,Berlin,Completed,,False,True,1,EUR,1.5,00:00:46,00:25:00,False,0.0,,,,,iOS,False,#35E4A - Nollendorfkiez - 2023-06-14
#AED30,Charlottenburg,Delivery,UberEats,2023-06-14,17:18:42,a211d3da-d629-5ff5-9109-c5a4106d4486,c45bef57-34a3-409c-a344-39a1f67aed30,17:18:42,17:18:44,17:27:10,17:28:58,17:27:10,17:41:20,00:00:02,00:08:26,00:01:48,00:09:52,00:02:30,00:22:37,Germany,DEU,Berlin,Completed,Completed,False,True,1,EUR,9.8,00:00:01,00:07:51,False,0.0,12.37,00:01:48,00:10:13,Non Batched,iOS,False,#AED30 - Charlottenburg - 2023-06-14
#880DA,Leipzig Mitte,Delivery,UberEats,2023-06-14,17:26:41,4e9dc737-3bbc-536c-b934-8d463b71cc49,491011b6-8e97-478e-85a7-c99e94c880da,17:26:41,17:26:45,17:50:31,17:58:32,17:50:31,18:09:32,00:00:04,00:23:46,00:08:01,00:05:27,00:05:33,00:42:49,Germany,DEU,Leipzig,Completed,Completed,False,True,3,EUR,24.5,00:00:03,00:24:34,False,0.0,11.0,00:08:01,00:31:46,Non Batched,Android,True,#880DA - Leipzig Mitte - 2023-06-14
#6E487,Prenzlauer Berg,Delivery,UberEats,2023-06-14,17:31:05,cb6ba383-7358-56fe-a6dd-817c67702613,8397bf9d-8c29-4a7e-bd0b-5762a5a6e487,17:31:05,17:31:12,17:39:12,17:44:02,17:39:12,17:48:56,00:00:07,00:08:00,00:04:50,00:03:05,00:01:49,00:17:51,Germany,DEU,Berlin,Completed,Completed,False,True,4,EUR,28.0,00:00:07,00:07:25,False,0.0,4.9,00:04:49,00:12:49,Non Batched,iOS,False,#6E487 - Prenzlauer Berg - 2023-06-14
#E3FD6,Charlottenburg,Delivery,UberEats,2023-06-14,18:05:01,c00ad588-2b04-5ac5-b572-ef6419a5612e,087c32af-a558-4184-b04d-2d11182e3fd6,18:05:01,18:05:04,18:12:06,18:13:20,18:12:06,18:28:07,00:00:03,00:07:02,00:01:14,00:12:43,00:02:04,00:23:06,Germany,DEU,Berlin,Completed,Completed,False,True,3,EUR,14.2,00:00:03,00:08:49,False,0.0,14.78,00:01:13,00:08:16,Multi Merchant,iOS,False,#E3FD6 - Charlottenburg - 2023-06-14
#B47B2,Leipzig Mitte,Delivery,UberEats,2023-06-14,18:07:59,69b9fc86-3b9a-5e9f-b1f9-c94ac759ce55,2f649d43-6b5b-49d1-9eb9-13c7fc2b47b2,18:07:59,18:08:03,18:42:24,18:44:11,18:42:24,18:59:14,00:00:04,00:34:21,00:01:47,00:14:23,00:00:40,00:51:13,Germany,DEU,Leipzig,Completed,Completed,False,True,4,EUR,31.9,00:00:03,00:25:04,False,0.0,15.05,00:01:46,00:36:07,Multi Merchant,iOS,False,#B47B2 - Leipzig Mitte - 2023-06-14
#BA848,Mitte,Delivery,UberEats,2023-06-14,18:10:28,564c7690-b788-5610-9633-fc99d5375127,fe873b0b-d97b-40a3-bf09-95861d8ba848,18:10:28,18:10:30,18:38:36,18:42:28,18:38:36,18:55:01,00:00:02,00:28:06,00:03:52,00:09:24,00:03:09,00:44:33,Germany,DEU,Berlin,Completed,Completed,False,True,3,EUR,12.8,00:00:01,00:17:52,False,0.0,12.55,00:03:52,00:31:58,Single Merchant,iOS,True,#BA848 - Mitte - 2023-06-14
