PrimaryKey,Location,OrderID,OrderDate,OrderTime,Channel,City,OrderStatus,DeliveryStatus,DeliveryType,GrossAOV,StackingType,WorkflowUUID,OrderUUID,IsScheduled,IsSubscription,OrderStartTime,TimeToAccept,TimeToCourierArrivedAtRx,TimeCourierAtRx,TimeToDeliver,TimeCourierAtCx,OrderDuration,PromotionsOnItems,PriceAdjustments,DeliveryFee,PromotionsOnDelivery,Tips,MarketplaceFee,TotalPayout,PayoutDate,OrderIssue,TotalRefund,RefundCoveredByMerchant,RefundNotCoveredByMerchant,RatingScore
#2223D - Prenzlauer Berg - 2023-06-13,Prenzlauer Berg,#2223D,2023-06-13,20:37:31,Uber Eats,Berlin,Completed,,Pickup,14.2,,1410a38e-a420-40ea-92f2-3adb5062223d,2280fb5c-e6a1-5372-ba8a-3117353a0e8d,False,False,20:37:31,00:00:08,00:00:00,00:00:00,00:00:00,00:00:00,,0.0,0.0,0.0,0.0,0.0,-2.2,12.0,19/06/2023,,,,,
#12727 - Prenzlauer Berg - 2023-06-13,Prenzlauer Berg,#12727,2023-06-13,21:17:25,Uber Eats,Berlin,Completed,Completed,Delivery,10.4,Non Batched,c13ca52c-06fd-44d9-bd31-ed8794d12727,c7ebb472-1c61-5926-8583-c7324f101048,False,False,21:17:25,00:00:08,00:10:35,00:00:38,00:05:10,00:02:27,00:18:58,0.0,0.0,0.0,0.0,0.0,-3.28,7.12,19/06/2023,,,,,
#1599A - Prenzlauer Berg - 2023-06-13,Prenzlauer Berg,#1599A,2023-06-13,21:51:06,Uber Eats,Berlin,Completed,Completed,Delivery,13.2,Non Batched,0eacf8c8-a161-415b-8bfb-0a4dfe21599a,e409cb9b-4e1c-5514-b8be-ed4128326a02,False,False,21:51:06,00:00:06,00:04:02,00:01:09,00:24:39,00:03:01,00:32:57,0.0,0.0,0.0,0.0,0.0,-4.17,9.03,19/06/2023,,,,,
#AB121 - Prenzlauer Berg - 2023-06-13,Prenzlauer Berg,#AB121,2023-06-13,22:28:25,Uber Eats,Berlin,Completed,Completed,Delivery,26.3,Non Batched,300f7077-754d-446c-a228-5308446ab121,eadc498a-d43a-5561-8d52-ec5a5832252e,False,False,22:28:25,00:00:07,00:07:26,00:02:12,00:12:36,00:01:24,00:23:45,0.0,0.0,0.0,-3.49,0.0,-8.29,14.52,19/06/2023,,,,,
#62C68 - Prenzlauer Berg - 2023-06-13,Prenzlauer Berg,#62C68,2023-06-13,22:34:34,Uber Eats,Berlin,Completed,Completed,Delivery,13.7,Non Batched,052a8f1f-c98d-4bd8-89b2-d46c5d562c68,28fb968c-1dd1-5981-b102-c46e868e7bad,False,False,22:34:34,00:00:08,00:05:41,00:02:16,00:03:26,00:01:16,00:12:46,0.0,0.0,0.0,0.0,0.0,-4.32,9.38,19/06/2023,,,,,
#E39C3 - Prenzlauer Berg - 2023-06-13,Prenzlauer Berg,#E39C3,2023-06-13,22:58:02,Uber Eats,Berlin,Completed,Completed,Delivery,20.8,Multi Merchant,43fafd9f-85ac-47e0-84d5-02c222fe39c3,cf762ad0-2175-5428-8d37-4bfbb8a23d1b,False,False,22:58:02,00:00:12,00:09:27,00:01:05,00:12:23,00:03:51,00:26:58,0.0,0.0,0.0,-0.99,0.0,-6.56,13.25,19/06/2023,,,,,4.0
#1F40A - Samariterkiez - 2023-06-13,Samariterkiez,#1F40A,2023-06-13,22:59:16,Uber Eats,Berlin,Completed,Completed,Delivery,17.4,Single Merchant,308997f3-2d01-48f2-a0cc-fca282c1f40a,ccb12677-40d9-52b4-b2be-b77a1ce91b69,False,False,22:59:16,00:02:08,00:38:40,00:01:48,00:03:13,00:02:25,00:48:13,-1.96,0.0,0.0,-0.99,0.0,-4.87,9.58,19/06/2023,,,,,
#DA76B - Samariterkiez - 2023-06-13,Samariterkiez,#DA76B,2023-06-13,23:05:19,Uber Eats,Berlin,Completed,Completed,Delivery,11.3,Single Merchant,b5611a84-7bd4-4e8c-905d-0566a76da76b,8f273dd8-f237-5c99-b455-714746cfabb5,False,False,23:05:19,00:00:09,00:34:36,00:01:47,00:11:53,00:02:54,00:51:19,-1.96,0.0,0.0,0.0,0.0,-2.95,6.39,19/06/2023,,,,,
#5DF3B - Prenzlauer Berg - 2023-06-14,Prenzlauer Berg,#5DF3B,2023-06-14,12:02:14,Uber Eats,Berlin,Completed,Completed,Delivery,24.7,Multi Merchant,4ffa6681-178a-479e-96e6-47937b75df3b,7e19d361-11aa-58d9-ab1d-b0454afe99e8,False,True,12:02:14,00:00:13,00:18:15,00:00:26,00:16:46,00:00:21,00:36:01,0.0,0.0,0.0,0.0,0.0,-7.79,16.91,19/06/2023,,,,,
#D8F1E - Charlottenburg - 2023-06-14,Charlottenburg,#D8F1E,2023-06-14,12:03:22,Uber Eats,Berlin,Completed,Completed,Delivery,23.4,Multi Merchant,a2178f7b-eb0f-4c3e-a09e-5702b5bd8f1e,fe7d1399-1592-5820-8752-0c822eace385,False,False,12:03:22,00:00:02,00:07:58,00:07:59,00:06:33,00:06:00,00:28:31,0.0,0.0,0.0,0.0,0.0,-7.38,16.02,19/06/2023,,,,,2.0
#EE4D8 - Prenzlauer Berg - 2023-06-14,Prenzlauer Berg,#EE4D8,2023-06-14,12:09:19,Uber Eats,Berlin,Completed,Completed,Delivery,55.5,Multi Merchant,92fa8448-c557-4762-8619-f146a75ee4d8,cdff8151-3058-584d-8121-41a1544f67d8,False,False,12:09:19,00:00:18,00:32:50,00:01:47,00:24:58,00:00:43,01:00:36,-1.38,0.0,0.0,0.0,0.0,-17.06,37.06,19/06/2023,,,,,5.0
#B3D1B - Charlottenburg - 2023-06-14,Charlottenburg,#B3D1B,2023-06-14,12:19:04,Uber Eats,Berlin,Completed,Completed,Delivery,23.5,Multi Merchant,135c4882-fbeb-49d8-a1d2-4602363b3d1b,2b1fd5d5-7341-54a3-adf1-1ca1aafda0e7,False,False,12:19:04,00:00:01,00:05:27,00:04:23,00:26:33,00:11:16,00:47:40,0.0,0.0,0.0,-3.99,0.0,-7.41,12.1,19/06/2023,,,,,
#3D773 - Charlottenburg - 2023-06-14,Charlottenburg,#3D773,2023-06-14,12:32:19,Uber Eats,Berlin,Completed,Completed,Delivery,31.3,Non Batched,49386df1-2760-43bc-8ce9-ac5e83f3d773,b162a2f0-77ae-53ec-bb66-064d4dc28fae,False,False,12:32:19,00:00:02,00:16:23,00:00:48,00:15:24,00:01:10,00:33:46,-3.92,0.0,0.0,0.0,0.0,-8.64,18.74,19/06/2023,,,,,
#B5716 - Kreuzberg - 2023-06-14,Kreuzberg,#B5716,2023-06-14,12:33:25,Uber Eats,Berlin,Completed,Completed,Delivery,13.7,Multi Merchant,4e62ad69-8de4-400a-a470-956a325b5716,613aa713-d497-5adf-896a-03b8d926d7b9,False,True,12:33:25,00:00:31,00:34:32,00:00:51,00:10:29,00:01:46,00:47:52,0.0,0.0,0.0,0.0,0.0,-4.32,9.38,19/06/2023,,,,,
#EC065 - Prenzlauer Berg - 2023-06-14,Prenzlauer Berg,#EC065,2023-06-14,12:39:43,Uber Eats,Berlin,Canceled,,Delivery,,,f33d0be2-a4ee-48b9-960f-e718b21ec065,9690fa5e-4c32-5b4a-b980-5c01ee87ed50,True,False,00:00:00,,00:00:00,00:00:00,00:00:00,00:00:00,,,,,,,,,,,,,,
#81A2C - Prenzlauer Berg - 2023-06-14,Prenzlauer Berg,#81A2C,2023-06-14,13:00:51,Uber Eats,Berlin,Completed,Completed,Delivery,16.7,Multi Merchant,55fdde11-3c19-4429-9dcf-03c7eda81a2c,a95fdda0-1f0e-50fa-8df8-b6555204ab3b,False,False,13:00:51,00:00:06,00:18:46,00:05:09,00:08:36,00:02:40,00:35:16,-1.38,0.0,0.0,-0.99,0.0,-4.83,9.5,19/06/2023,,,,,
#00E9A - Charlottenburg - 2023-06-14,Charlottenburg,#00E9A,2023-06-14,13:20:47,Uber Eats,Berlin,Completed,Completed,Delivery,13.3,Non Batched,0507acf0-3c5a-43f1-857c-6b1e21100e9a,3cd5380c-54fa-5b67-98a8-4fe1ab56277b,False,True,13:20:47,00:00:02,00:07:05,00:05:24,00:03:28,00:00:54,00:16:52,-2.66,0.0,0.0,0.0,0.0,-3.36,7.28,19/06/2023,,,,,
#A881F - Prenzlauer Berg - 2023-06-14,Prenzlauer Berg,#A881F,2023-06-14,13:29:49,Uber Eats,Berlin,Completed,Completed,Delivery,21.5,Non Batched,3d4a2342-efbb-4a78-a101-f9d4e57a881f,e827a96f-bf97-5580-ba76-16faac9b8d1c,False,True,13:29:49,00:00:08,00:13:18,00:04:20,00:07:57,00:01:31,00:27:13,0.0,0.0,0.0,0.0,0.0,-6.78,14.72,19/06/2023,,,,,5.0
#61117 - Samariterkiez - 2023-06-14,Samariterkiez,#61117,2023-06-14,13:33:59,Uber Eats,Berlin,Completed,Completed,Delivery,19.6,Multi Merchant,e6ad4a2c-eab3-4df2-9530-6eea6a461117,d26a4199-9e88-5efb-a898-2d31855f5317,False,True,13:33:59,00:01:29,00:38:50,00:02:02,00:13:30,00:02:01,00:57:52,-3.92,0.0,0.0,0.0,0.0,-4.95,10.73,19/06/2023,,,,,
#30462 - Charlottenburg - 2023-06-14,Charlottenburg,#30462,2023-06-14,13:52:26,Uber Eats,Berlin,Completed,Completed,Delivery,13.3,Non Batched,eb20bf23-8dc3-4a64-91f7-805314a30462,392f4049-c2b1-5e99-af1f-c51161ec9306,False,False,13:52:26,00:00:05,00:10:49,00:00:42,00:05:34,00:03:18,00:20:28,-2.66,0.0,0.0,0.0,0.0,-3.36,7.28,19/06/2023,,,,,
#EF0C7 - Charlottenburg - 2023-06-14,Charlottenburg,#EF0C7,2023-06-14,14:02:49,Uber Eats,Berlin,Completed,Completed,Delivery,15.2,Non Batched,6ab4ab71-314b-41bf-a622-41badd7ef0c7,e1622f80-21ec-513c-a33d-39f133478a2e,False,True,14:02:49,00:00:03,00:09:23,00:00:58,00:05:55,00:04:31,00:20:49,-2.66,0.0,0.0,0.0,0.0,-3.95,8.59,19/06/2023,,,,,
#34FEB - Prenzlauer Berg - 2023-06-14,Prenzlauer Berg,#34FEB,2023-06-14,14:03:56,Uber Eats,Berlin,Completed,Completed,Delivery,13.3,Non Batched,c34f6431-95c7-498f-9cde-e95879434feb,5dcab311-17e9-58c0-999a-669c1b9f81fd,False,False,14:03:56,00:00:05,00:10:32,00:00:34,00:02:26,00:02:25,00:16:01,0.0,0.0,0.0,0.0,0.0,-4.19,9.11,19/06/2023,,,,,
#F693D - Schillerkiez - 2023-06-14,Schillerkiez,#F693D,2023-06-14,14:16:48,Uber Eats,Berlin,Completed,Completed,Delivery,19.6,Multi Merchant,4cda0fa4-ae84-41b3-b0c0-efec9aef693d,7a7c640b-d4ae-5148-8be3-6a3a5f73efb4,False,True,14:16:48,00:00:30,00:35:45,00:02:48,00:16:24,00:01:09,00:56:36,-1.96,0.0,0.0,0.0,0.0,-5.56,12.08,19/06/2023,,,,,
#2EC88 - Mitte - 2023-06-14,Mitte,#2EC88,2023-06-14,14:55:38,Uber Eats,Berlin,Completed,Completed,Delivery,25.0,Non Batched,9e869156-dc71-4e0b-8ebf-d0fbe6f2ec88,825d3574-41db-5f3a-b020-5f3a7c116b76,False,True,14:55:38,00:00:03,00:20:42,00:04:01,00:17:32,00:01:51,00:44:09,-4.62,0.0,0.0,0.0,0.0,-6.79,13.59,19/06/2023,,,,,
#2E89B - Charlottenburg - 2023-06-14,Charlottenburg,#2E89B,2023-06-14,15:48:01,Uber Eats,Berlin,Completed,Completed,Delivery,11.7,Non Batched,838a5db7-e2e1-4b09-b293-9a952992e89b,2597ef76-833e-5997-92a7-0a24ee993860,False,False,15:48:01,00:00:04,00:06:04,00:03:02,00:00:00,00:00:00,00:47:07,0.0,0.0,0.0,0.0,0.0,-3.69,8.01,19/06/2023,,,,,
#D3831 - Leipzig Mitte - 2023-06-14,Leipzig Mitte,#D3831,2023-06-14,16:05:01,Uber Eats,Leipzig,Completed,Completed,Delivery,19.6,Single Merchant,64aad53c-b528-4904-84a0-c3c7ee1d3831,8f5e5e1e-7a90-506c-8300-e06f00930293,False,False,16:05:01,00:00:04,00:53:11,00:01:14,00:12:18,00:02:13,01:08:58,-1.96,0.0,0.0,-0.99,0.0,-5.56,11.09,19/06/2023,,,,,
#7919C - Leipzig Mitte - 2023-06-14,Leipzig Mitte,#7919C,2023-06-14,16:11:08,Uber Eats,Leipzig,Completed,Completed,Delivery,17.7,Single Merchant,af37c613-ad5b-4d8b-96d3-b7b6c297919c,9f2a6900-b264-5377-8abe-a9bafd091d38,False,False,16:11:08,00:00:03,00:47:05,00:01:15,00:03:46,00:01:07,00:53:16,-1.96,0.0,0.0,0.0,0.0,-4.96,10.78,19/06/2023,,,,,
#6CBBC - Schillerkiez - 2023-06-14,Schillerkiez,#6CBBC,2023-06-14,16:12:44,Uber Eats,Berlin,Completed,Completed,Delivery,23.1,Non Batched,a6ba56d7-3757-4328-836f-a7c41cb6cbbc,858ecc9d-7395-50cc-b4c7-6268b044ceb2,False,True,16:12:44,00:00:16,00:21:42,00:03:04,00:02:24,00:11:45,00:39:10,-4.62,0.0,0.0,0.0,0.0,-5.83,12.65,19/06/2023,,,,,
#2970D - Prenzlauer Berg - 2023-06-14,Prenzlauer Berg,#2970D,2023-06-14,16:28:18,Uber Eats,Berlin,Completed,Completed,Delivery,13.7,Non Batched,7218fc9a-8983-41e4-9173-29fc1e62970d,8e53443f-a313-56b5-883c-d0d89a385999,False,True,16:28:18,00:00:05,00:23:25,00:00:17,00:09:27,00:02:45,00:35:58,0.0,0.0,0.0,0.0,0.0,-4.32,9.38,19/06/2023,,,,,
#63582 - Leipzig Mitte - 2023-06-14,Leipzig Mitte,#63582,2023-06-14,16:32:29,Uber Eats,Leipzig,Completed,Completed,Delivery,22.7,Single Merchant,a75c332c-7903-4786-ad30-021eed263582,f433098c-f0bf-5875-9c2c-dd7a7c021d73,False,True,16:32:29,00:00:03,00:25:44,00:01:13,00:21:00,00:00:19,00:48:19,-1.96,0.0,0.0,0.0,0.0,-6.55,14.19,19/06/2023,,,,,
#9940D - Prenzlauer Berg - 2023-06-14,Prenzlauer Berg,#9940D,2023-06-14,16:48:32,Uber Eats,Berlin,Completed,Completed,Delivery,28.5,Non Batched,77132e9f-7119-4622-9c48-4f50f1b9940d,e781dae0-4e85-5bd1-8c96-397f6732615c,False,True,16:48:32,00:00:07,00:25:16,00:01:04,00:09:19,00:01:16,00:37:01,-2.36,0.0,0.0,0.0,0.0,-8.25,17.89,19/06/2023,,,,,
#303A6 - Leipzig Mitte - 2023-06-14,Leipzig Mitte,#303A6,2023-06-14,17:02:22,Uber Eats,Leipzig,Completed,Completed,Delivery,40.9,Multi Merchant,3ec2e179-be6f-4ad9-98e1-9ed72e7303a6,1e87e173-4ff5-5190-9069-22d217eb1638,True,False,17:46:43,00:00:00,00:37:53,00:01:31,00:21:49,00:02:51,01:04:05,-1.96,0.0,0.0,-0.99,0.0,-12.28,25.67,19/06/2023,,,,,
#35E4A - Nollendorfkiez - 2023-06-14,Nollendorfkiez,#35E4A,2023-06-14,17:12:48,Uber Eats,Berlin,Completed,,Pickup,1.5,,36ce2cce-1382-49df-b669-6da721335e4a,1b599429-1f4b-5051-9516-cdf1b91aadc4,False,False,17:12:48,00:00:46,00:00:00,00:00:00,00:00:00,00:00:00,,0.0,0.0,0.0,0.0,0.0,-0.24,1.26,19/06/2023,,,,,5.0
#AED30 - Charlottenburg - 2023-06-14,Charlottenburg,#AED30,2023-06-14,17:18:42,Uber Eats,Berlin,Completed,Completed,Delivery,9.8,Non Batched,c45bef57-34a3-409c-a344-39a1f67aed30,a211d3da-d629-5ff5-9109-c5a4106d4486,False,False,17:18:42,00:00:02,00:08:26,00:01:48,00:09:52,00:02:30,00:22:37,-1.96,0.0,0.0,0.0,0.0,-2.48,5.36,19/06/2023,,,,,
#880DA - Leipzig Mitte - 2023-06-14,Leipzig Mitte,#880DA,2023-06-14,17:26:41,Uber Eats,Leipzig,Completed,Completed,Delivery,24.5,Non Batched,491011b6-8e97-478e-85a7-c99e94c880da,4e9dc737-3bbc-536c-b934-8d463b71cc49,False,True,17:26:41,00:00:04,00:23:46,00:08:01,00:05:27,00:05:33,00:42:49,-3.92,0.0,0.0,0.0,0.0,-6.49,14.09,19/06/2023,,,,,
#6E487 - Prenzlauer Berg - 2023-06-14,Prenzlauer Berg,#6E487,2023-06-14,17:31:05,Uber Eats,Berlin,Completed,Completed,Delivery,28.0,Non Batched,8397bf9d-8c29-4a7e-bd0b-5762a5a6e487,cb6ba383-7358-56fe-a6dd-817c67702613,False,False,17:31:05,00:00:07,00:08:00,00:04:50,00:03:05,00:01:49,00:17:51,0.0,0.0,0.0,-0.99,0.0,-8.83,18.18,19/06/2023,,,,,
#E3FD6 - Charlottenburg - 2023-06-14,Charlottenburg,#E3FD6,2023-06-14,18:05:01,Uber Eats,Berlin,Completed,Completed,Delivery,14.2,Multi Merchant,087c32af-a558-4184-b04d-2d11182e3fd6,c00ad588-2b04-5ac5-b572-ef6419a5612e,False,False,18:05:01,00:00:03,00:07:02,00:01:14,00:12:43,00:02:04,00:23:06,-2.66,0.0,0.0,0.0,0.0,-3.64,7.9,19/06/2023,,,,,
#B47B2 - Leipzig Mitte - 2023-06-14,Leipzig Mitte,#B47B2,2023-06-14,18:07:59,Uber Eats,Leipzig,Completed,Completed,Delivery,31.9,Multi Merchant,2f649d43-6b5b-49d1-9eb9-13c7fc2b47b2,69b9fc86-3b9a-5e9f-b1f9-c94ac759ce55,False,False,18:07:59,00:00:04,00:34:21,00:01:47,00:14:23,00:00:40,00:51:13,-0.7,0.0,0.0,-2.49,0.0,-9.84,18.87,19/06/2023,,,,,
#BA848 - Mitte - 2023-06-14,Mitte,#BA848,2023-06-14,18:10:28,Uber Eats,Berlin,Completed,Completed,Delivery,12.8,Single Merchant,fe873b0b-d97b-40a3-bf09-95861d8ba848,564c7690-b788-5610-9633-fc99d5375127,False,True,18:10:28,00:00:02,00:28:06,00:03:52,00:09:24,00:03:09,00:44:33,-1.4,0.0,0.0,0.0,0.0,-3.8,7.6,19/06/2023,,,,,
#83CC5 - Mitte - 2023-06-14,Mitte,#83CC5,2023-06-14,18:20:18,Uber Eats,Berlin,Completed,Completed,Delivery,13.3,Single Merchant,a789c338-1f01-485e-8b51-c1f32cc83cc5,d1852c93-1f96-56a5-b254-9ef85f848f5c,False,True,18:20:18,00:00:02,00:18:16,00:03:52,00:22:01,00:02:49,00:47:00,-7.66,0.0,0.0,0.0,0.0,-1.88,3.76,19/06/2023,,,,,4.0
#E60EB - Prenzlauer Berg - 2023-06-14,Prenzlauer Berg,#E60EB,2023-06-14,18:25:18,Uber Eats,Berlin,Completed,Completed,Delivery,13.8,Multi Merchant,dae1d1de-38c2-4120-9e46-ba7848ce60eb,1f079800-f7b3-5edb-8df9-273951b91c91,False,True,18:25:18,00:00:07,00:17:04,00:03:16,00:19:36,00:03:40,00:43:43,-2.76,0.0,0.0,0.0,0.0,-3.49,7.55,19/06/2023,,,,,
#3C4F1 - Prenzlauer Berg - 2023-06-14,Prenzlauer Berg,#3C4F1,2023-06-14,18:43:45,Uber Eats,Berlin,Completed,Completed,Delivery,21.0,Multi Merchant,1a41e7ad-a8be-49f9-a975-42bccf93c4f1,bafddbef-9025-5fd8-afdc-59b616c73bec,False,True,18:43:45,00:00:05,00:24:23,00:01:06,00:16:38,00:02:24,00:44:36,0.0,0.0,0.0,0.0,0.0,-6.63,14.37,19/06/2023,,,,,
#9761F - Charlottenburg - 2023-06-14,Charlottenburg,#9761F,2023-06-14,18:47:41,Uber Eats,Berlin,Completed,Completed,Delivery,46.6,Non Batched,607322cb-2e75-4237-954d-69887de9761f,4c2bac98-f325-5531-af08-a8cb52f620a5,False,True,18:47:41,00:00:02,00:10:29,00:05:16,00:02:44,00:00:37,00:19:07,-8.54,0.0,0.0,0.0,0.0,-12.01,26.05,19/06/2023,,,,,
#89E92 - Prenzlauer Berg - 2023-06-14,Prenzlauer Berg,#89E92,2023-06-14,18:58:57,Uber Eats,Berlin,Completed,Completed,Delivery,22.6,Multi Merchant,779d75bc-096e-4f91-9f5f-fbeda2289e92,aa2b8221-6941-595d-a011-29615d18c93b,False,False,18:58:57,00:00:08,00:14:52,00:08:17,00:29:51,00:03:06,00:56:13,0.0,0.0,0.0,-3.49,0.0,-7.13,11.98,19/06/2023,,,,,
#FB4EC - Charlottenburg - 2023-06-14,Charlottenburg,#FB4EC,2023-06-14,19:13:15,Uber Eats,Berlin,Completed,Completed,Delivery,13.3,Non Batched,ec2a7268-ddad-4a11-a783-a727508fb4ec,6c4c25bc-0bb0-56b1-ba4a-40232b89686c,False,False,19:13:15,00:00:01,00:08:00,00:00:44,00:08:56,00:01:36,00:19:16,-2.66,0.0,0.0,0.0,0.0,-3.36,7.28,19/06/2023,,,,,
#EB5E4 - Prenzlauer Berg - 2023-06-14,Prenzlauer Berg,#EB5E4,2023-06-14,19:20:57,Uber Eats,Berlin,Completed,Completed,Delivery,15.2,Multi Merchant,6b35f6b0-f8d3-476e-a9cd-5117909eb5e4,1a726f78-5967-5f0d-bd8e-b56fe296fb7c,False,False,19:20:57,00:00:11,00:14:25,00:01:18,00:17:06,00:00:54,00:33:54,0.0,0.0,0.0,-0.99,0.0,-4.8,9.41,19/06/2023,,,,,5.0
#01267 - Leipzig Mitte - 2023-06-14,Leipzig Mitte,#01267,2023-06-14,19:21:35,Uber Eats,Leipzig,Completed,Completed,Delivery,19.7,Single Merchant,02e6af19-f457-4a0e-9368-e4dc46101267,127a1379-de63-5590-a47a-163f9f934d02,False,False,19:21:35,00:00:04,00:53:33,00:04:54,00:08:40,00:00:43,01:07:52,-2.66,0.0,0.0,0.0,0.0,-5.38,11.66,19/06/2023,,,,,1.0
#9F5BF - Leipzig Mitte - 2023-06-14,Leipzig Mitte,#9F5BF,2023-06-14,19:44:34,Uber Eats,Leipzig,Completed,Completed,Delivery,30.0,Single Merchant,fe247156-dd4f-4856-a235-e3e44a19f5bf,66969462-52c0-5a89-be5a-c331734d37fc,False,False,19:44:34,00:00:04,00:30:34,00:04:55,00:15:34,00:00:16,00:51:22,-1.96,0.0,0.0,0.0,0.0,-8.84,19.2,19/06/2023,,,,,
#C14B7 - Mitte - 2023-06-14,Mitte,#C14B7,2023-06-14,19:52:12,Uber Eats,Berlin,Completed,Completed,Delivery,34.4,Non Batched,4ae7e10f-ca70-4716-978d-c1a89d2c14b7,fd7017aa-de85-56b5-9272-1f34d964b98a,False,False,19:52:12,00:00:02,00:21:12,00:04:25,00:20:31,00:00:58,00:47:07,-4.62,0.0,0.0,-3.99,0.0,-9.92,15.87,19/06/2023,,,,,
#0F3D2 - Kreuzberg - 2023-06-14,Kreuzberg,#0F3D2,2023-06-14,19:52:42,Uber Eats,Berlin,Completed,Completed,Delivery,13.7,Multi Merchant,ba35d86c-3bc1-4833-8935-14924720f3d2,bf0bd89c-115f-5cac-b430-453a82018360,False,True,19:52:42,00:00:08,00:19:54,00:02:39,00:09:02,00:02:22,00:34:04,0.0,0.0,0.0,0.0,0.0,-4.32,9.38,19/06/2023,,,,,
#1E887 - Leipzig Mitte - 2023-06-14,Leipzig Mitte,#1E887,2023-06-14,19:55:18,Uber Eats,Leipzig,Completed,Completed,Delivery,29.4,Non Batched,ea1aa48e-9793-459b-b90d-6025cad1e887,7a5c8387-baf9-536a-90ba-e4e7e3403016,False,False,19:55:18,00:00:04,00:26:42,00:05:33,00:03:19,00:01:16,00:36:52,-5.88,0.0,0.0,0.0,0.0,-7.41,16.11,19/06/2023,,,,,
#34EB7 - Prenzlauer Berg - 2023-06-14,Prenzlauer Berg,#34EB7,2023-06-14,19:57:47,Uber Eats,Berlin,Completed,Completed,Delivery,11.7,Multi Merchant,77cc964e-c6a5-4f7c-83f6-d74fdd034eb7,81595859-12e9-5a9f-9d84-92af5191e4d9,False,True,19:57:47,00:00:10,00:14:46,00:05:46,00:11:46,00:04:30,00:36:58,0.0,0.0,0.0,0.0,0.0,-3.69,8.01,19/06/2023,,,,,
#25853 - Prenzlauer Berg - 2023-06-14,Prenzlauer Berg,#25853,2023-06-14,20:00:24,Uber Eats,Berlin,Completed,Completed,Delivery,15.2,Multi Merchant,0b9ac998-a847-4cbf-995d-a0cd80025853,041de69e-d7b8-5607-8315-07ad7f54ac98,False,False,20:00:24,00:00:14,00:13:19,00:15:17,00:16:36,00:04:25,00:49:51,0.0,0.0,0.0,-2.49,0.0,-4.8,7.91,19/06/2023,,,,,5.0
#D5FC1 - Kreuzberg - 2023-06-14,Kreuzberg,#D5FC1,2023-06-14,20:03:20,Uber Eats,Berlin,Completed,Completed,Delivery,15.1,Multi Merchant,d769ea14-52bf-4348-bb45-fc369c8d5fc1,068d86ed-0823-579a-8828-ae6f7480ae49,False,False,20:03:20,00:00:15,00:09:14,00:13:15,00:06:46,00:01:16,00:30:46,-2.66,0.0,0.0,0.0,0.0,-3.93,8.51,19/06/2023,Incomplete,1.8,0.9,0.9,
#11A95 - Prenzlauer Berg - 2023-06-14,Prenzlauer Berg,#11A95,2023-06-14,20:06:02,Uber Eats,Berlin,Completed,Completed,Delivery,15.6,Non Batched,6bdeaa65-554c-40ff-b928-dc0a24111a95,a964a054-edab-539a-a9f0-94c6610f23f4,False,False,20:06:02,00:00:13,00:21:03,00:11:31,00:05:09,00:01:27,00:39:22,0.0,0.0,0.0,-0.49,0.0,-4.91,10.2,19/06/2023,,,,,
#5254E - Charlottenburg - 2023-06-14,Charlottenburg,#5254E,2023-06-14,20:12:09,Uber Eats,Berlin,Completed,Completed,Delivery,18.6,Multi Merchant,7b7a2f1b-6079-422d-aec1-9eecbf25254e,8a5b90b0-3b09-5905-b3a6-a30b4236390f,False,False,20:12:09,00:00:02,00:21:59,00:02:20,00:03:49,00:01:19,00:29:28,-1.96,0.0,0.0,0.0,0.0,-5.25,11.39,19/06/2023,,,,,
#F582E - Prenzlauer Berg - 2023-06-14,Prenzlauer Berg,#F582E,2023-06-14,20:16:15,Uber Eats,Berlin,Completed,Completed,Delivery,19.6,Non Batched,5cb6e8b4-7a00-4b1b-9675-1c5ed84f582e,66b94b59-16ef-5a3e-adab-350cfa263341,False,True,20:16:15,00:00:06,00:26:07,00:08:43,00:08:54,00:03:37,00:47:27,-0.98,0.0,0.0,0.0,0.0,-5.87,12.75,19/06/2023,,,,,
#456B8 - Samariterkiez - 2023-06-14,Samariterkiez,#456B8,2023-06-14,20:23:22,Uber Eats,Berlin,Failed,Driver_Canceled,Delivery,13.3,,afbfe32f-f23c-4e2e-82c6-4c7d444456b8,c3afdcd3-7662-5df4-a557-6bd4d69b0999,False,False,20:23:22,00:02:15,01:17:07,00:00:00,00:00:00,00:00:00,,0.0,0.0,0.0,0.0,0.0,-4.19,9.11,19/06/2023,,,,,
#CEA6D - Prenzlauer Berg - 2023-06-14,Prenzlauer Berg,#CEA6D,2023-06-14,20:24:06,Uber Eats,Berlin,Completed,Completed,Delivery,26.6,Multi Merchant,1a9fd5c7-fee9-4b4e-a9eb-d954f6acea6d,71768e7c-462d-570e-8ae0-a79fe15d402a,False,False,20:24:06,00:03:25,00:19:17,00:09:06,00:29:38,00:02:22,01:03:48,0.0,0.0,0.0,-3.99,0.0,-8.39,14.22,19/06/2023,,,,,
#A819F - Charlottenburg - 2023-06-14,Charlottenburg,#A819F,2023-06-14,20:33:13,Uber Eats,Berlin,Completed,Completed,Delivery,14.7,Non Batched,ffcaf7b7-542d-4740-8f58-e6f77aaa819f,bd4ce784-4d18-5ca0-a2ec-faf86d1b7c25,False,True,20:33:13,00:00:05,00:14:30,00:00:37,00:20:53,00:01:54,00:37:58,-1.96,0.0,0.0,0.0,0.0,-4.02,8.72,19/06/2023,,,,,
