PrimaryKey,Location,OrderID,OrderDate,OrderTime,Channel,OrderStatus,DeliveryType,GrossAOV,OrderDuration,RatingScore
#256 - Schillerkiez - 2023-05-29,Schillerkiez,#256,2023-05-29,11:05:00,Wolt,Delivered,Delivery,32.9,,5.0
#535 - Prenzlauer Berg - 2023-05-29,Prenzlauer Berg,#535,2023-05-29,11:06:00,Wolt,Delivered,Delivery,9.8,,
#536 - Prenzlauer Berg - 2023-05-29,Prenzlauer Berg,#536,2023-05-29,11:07:00,Wolt,Delivered,Delivery,9.8,,
#537 - Prenzlauer Berg - 2023-05-29,Prenzlauer Berg,#537,2023-05-29,11:11:00,Wolt,Delivered,Delivery,30.1,,
#690 - Friedrichshain - 2023-05-29,Friedrichshain,#690,2023-05-29,11:21:00,Wolt,Delivered,Delivery,20.5,,
#257 - Schillerkiez - 2023-05-29,Schillerkiez,#257,2023-05-29,11:26:00,Wolt,Delivered,Delivery,36.3,,
#749 - Mitte - 2023-05-29,Mitte,#749,2023-05-29,11:29:00,Wolt,Delivered,Delivery,13.7,,5.0
#538 - Prenzlauer Berg - 2023-05-29,Prenzlauer Berg,#538,2023-05-29,11:30:00,Wolt,Delivered,Delivery,18.6,,
#539 - Prenzlauer Berg - 2023-05-29,Prenzlauer Berg,#539,2023-05-29,11:33:00,Wolt,Delivered,Delivery,20.5,,
#750 - Mitte - 2023-05-29,Mitte,#750,2023-05-29,11:36:00,Wolt,Delivered,Delivery,13.7,,3.0
#540 - Prenzlauer Berg - 2023-05-29,Prenzlauer Berg,#540,2023-05-29,11:39:00,Wolt,Delivered,Delivery,21.5,,
#751 - Mitte - 2023-05-29,Mitte,#751,2023-05-29,11:42:00,Wolt,Delivered,Delivery,25.5,,
#752 - Mitte - 2023-05-29,Mitte,#752,2023-05-29,11:44:00,Wolt,Delivered,Delivery,25.4,,4.0
#541 - Prenzlauer Berg - 2023-05-29,Prenzlauer Berg,#541,2023-05-29,11:46:00,Wolt,Delivered,Delivery,13.3,,5.0
#542 - Prenzlauer Berg - 2023-05-29,Prenzlauer Berg,#542,2023-05-29,11:47:00,Wolt,Delivered,Delivery,13.3,,5.0
#753 - Mitte - 2023-05-29,Mitte,#753,2023-05-29,11:50:00,Wolt,Delivered,Delivery,9.8,,
#754 - Mitte - 2023-05-29,Mitte,#754,2023-05-29,11:51:00,Wolt,Delivered,Delivery,14.7,,
#755 - Mitte - 2023-05-29,Mitte,#755,2023-05-29,11:55:00,Wolt,Delivered,Delivery,25.6,,
#543 - Prenzlauer Berg - 2023-05-29,Prenzlauer Berg,#543,2023-05-29,11:56:00,Wolt,Delivered,Delivery,19.6,,
#544 - Prenzlauer Berg - 2023-05-29,Prenzlauer Berg,#544,2023-05-29,12:08:00,Wolt,Delivered,Delivery,37.9,,
#545 - Prenzlauer Berg - 2023-05-29,Prenzlauer Berg,#545,2023-05-29,12:14:00,Wolt,Delivered,Delivery,24.1,,
#546 - Prenzlauer Berg - 2023-05-29,Prenzlauer Berg,#546,2023-05-29,12:16:00,Wolt,Delivered,Delivery,9.8,,
#547 - Prenzlauer Berg - 2023-05-29,Prenzlauer Berg,#547,2023-05-29,12:24:00,Wolt,Delivered,Delivery,11.7,,
#130 - Samariterkiez - 2023-05-29,Samariterkiez,#130,2023-05-29,12:26:00,Wolt,Delivered,Delivery,17.5,,
#691 - Friedrichshain - 2023-05-29,Friedrichshain,#691,2023-05-29,12:29:00,Wolt,Delivered,Delivery,23.1,,
#953 - Bergmannkiez - 2023-05-29,Bergmannkiez,#953,2023-05-29,12:29:00,Wolt,Rejected,Delivery,13.3,,
#954 - Bergmannkiez - 2023-05-29,Bergmannkiez,#954,2023-05-29,12:39:00,Wolt,Rejected,Delivery,13.3,,
#548 - Prenzlauer Berg - 2023-05-29,Prenzlauer Berg,#548,2023-05-29,12:42:00,Wolt,Delivered,Delivery,25.5,,
#132 - Samariterkiez - 2023-05-29,Samariterkiez,#132,2023-05-29,12:46:00,Wolt,Delivered,Delivery,20.8,,4.0
#692 - Friedrichshain - 2023-05-29,Friedrichshain,#692,2023-05-29,12:46:00,Wolt,Delivered,Delivery,13.7,,
#551 - Prenzlauer Berg - 2023-05-29,Prenzlauer Berg,#551,2023-05-29,12:52:00,Wolt,Delivered,Delivery,24.4,,
#550 - Prenzlauer Berg - 2023-05-29,Prenzlauer Berg,#550,2023-05-29,12:52:00,Wolt,Delivered,Delivery,23.5,,5.0
#549 - Prenzlauer Berg - 2023-05-29,Prenzlauer Berg,#549,2023-05-29,12:52:00,Wolt,Delivered,Delivery,13.3,,
#552 - Prenzlauer Berg - 2023-05-29,Prenzlauer Berg,#552,2023-05-29,12:53:00,Wolt,Delivered,Delivery,18.1,,
#045 - Kreuzberg - 2023-05-29,Kreuzberg,#045,2023-05-29,12:55:00,Wolt,Delivered,Delivery,17.1,,
#553 - Prenzlauer Berg - 2023-05-29,Prenzlauer Berg,#553,2023-05-29,12:56:00,Wolt,Delivered,Delivery,11.7,,
#554 - Prenzlauer Berg - 2023-05-29,Prenzlauer Berg,#554,2023-05-29,13:01:00,Wolt,Delivered,Delivery,15.6,,
#555 - Prenzlauer Berg - 2023-05-29,Prenzlauer Berg,#555,2023-05-29,13:04:00,Wolt,Delivered,Delivery,26.6,,
#133 - Samariterkiez - 2023-05-29,Samariterkiez,#133,2023-05-29,13:05:00,Wolt,Delivered,Delivery,15.2,,
#134 - Samariterkiez - 2023-05-29,Samariterkiez,#134,2023-05-29,13:07:00,Wolt,Delivered,Delivery,19.1,,
#756 - Mitte - 2023-05-29,Mitte,#756,2023-05-29,13:08:00,Wolt,Delivered,Delivery,15.2,,
#556 - Prenzlauer Berg - 2023-05-29,Prenzlauer Berg,#556,2023-05-29,13:09:00,Wolt,Delivered,Delivery,32.5,,
#135 - Samariterkiez - 2023-05-29,Samariterkiez,#135,2023-05-29,13:11:00,Wolt,Delivered,Delivery,25.1,,3.0
#757 - Mitte - 2023-05-29,Mitte,#757,2023-05-29,13:14:00,Wolt,Delivered,Delivery,15.2,,
#758 - Mitte - 2023-05-29,Mitte,#758,2023-05-29,13:16:00,Wolt,Delivered,Delivery,13.7,,
#557 - Prenzlauer Berg - 2023-05-29,Prenzlauer Berg,#557,2023-05-29,13:18:00,Wolt,Delivered,Delivery,9.8,,
#046 - Kreuzberg - 2023-05-29,Kreuzberg,#046,2023-05-29,13:24:00,Wolt,Delivered,Delivery,13.7,,
#558 - Prenzlauer Berg - 2023-05-29,Prenzlauer Berg,#558,2023-05-29,13:29:00,Wolt,Delivered,Delivery,14.3,,3.0
#559 - Prenzlauer Berg - 2023-05-29,Prenzlauer Berg,#559,2023-05-29,13:31:00,Wolt,Delivered,Delivery,16.7,,5.0
#560 - Prenzlauer Berg - 2023-05-29,Prenzlauer Berg,#560,2023-05-29,13:34:00,Wolt,Delivered,Delivery,14.2,,
#693 - Friedrichshain - 2023-05-29,Friedrichshain,#693,2023-05-29,13:41:00,Wolt,Delivered,Delivery,10.4,,
#136 - Samariterkiez - 2023-05-29,Samariterkiez,#136,2023-05-29,13:45:00,Wolt,Delivered,Delivery,16.2,,
#138 - Samariterkiez - 2023-05-29,Samariterkiez,#138,2023-05-29,13:49:00,Wolt,Delivered,Delivery,27.0,,
#694 - Friedrichshain - 2023-05-29,Friedrichshain,#694,2023-05-29,13:55:00,Wolt,Delivered,Delivery,17.6,,
#561 - Prenzlauer Berg - 2023-05-29,Prenzlauer Berg,#561,2023-05-29,13:58:00,Wolt,Delivered,Delivery,13.6,,
#759 - Mitte - 2023-05-29,Mitte,#759,2023-05-29,13:59:00,Wolt,Delivered,Delivery,20.8,,
#562 - Prenzlauer Berg - 2023-05-29,Prenzlauer Berg,#562,2023-05-29,14:03:00,Wolt,Delivered,Delivery,13.7,,
#563 - Prenzlauer Berg - 2023-05-29,Prenzlauer Berg,#563,2023-05-29,14:12:00,Wolt,Delivered,Delivery,23.6,,
#564 - Prenzlauer Berg - 2023-05-29,Prenzlauer Berg,#564,2023-05-29,14:17:00,Wolt,Delivered,Delivery,36.8,,
#139 - Samariterkiez - 2023-05-29,Samariterkiez,#139,2023-05-29,14:23:00,Wolt,Delivered,Delivery,12.8,,
#566 - Prenzlauer Berg - 2023-05-29,Prenzlauer Berg,#566,2023-05-29,14:25:00,Wolt,Delivered,Delivery,29.5,,
#565 - Prenzlauer Berg - 2023-05-29,Prenzlauer Berg,#565,2023-05-29,14:25:00,Wolt,Rejected,Delivery,19.7,,
#567 - Prenzlauer Berg - 2023-05-29,Prenzlauer Berg,#567,2023-05-29,14:46:00,Wolt,Delivered,Delivery,13.3,,
#760 - Mitte - 2023-05-29,Mitte,#760,2023-05-29,14:46:00,Wolt,Delivered,Delivery,9.8,,5.0
#569 - Prenzlauer Berg - 2023-05-29,Prenzlauer Berg,#569,2023-05-29,14:52:00,Wolt,Delivered,Delivery,30.4,,
#568 - Prenzlauer Berg - 2023-05-29,Prenzlauer Berg,#568,2023-05-29,14:52:00,Wolt,Delivered,Delivery,15.2,,
#258 - Schillerkiez - 2023-05-29,Schillerkiez,#258,2023-05-29,14:57:00,Wolt,Delivered,Delivery,10.7,,
#259 - Schillerkiez - 2023-05-29,Schillerkiez,#259,2023-05-29,14:59:00,Wolt,Delivered,Delivery,29.3,,
#047 - Kreuzberg - 2023-05-29,Kreuzberg,#047,2023-05-29,15:02:00,Wolt,Delivered,Delivery,14.2,,
#048 - Kreuzberg - 2023-05-29,Kreuzberg,#048,2023-05-29,15:04:00,Wolt,Delivered,Delivery,13.3,,
#570 - Prenzlauer Berg - 2023-05-29,Prenzlauer Berg,#570,2023-05-29,15:05:00,Wolt,Delivered,Delivery,21.5,,
#571 - Prenzlauer Berg - 2023-05-29,Prenzlauer Berg,#571,2023-05-29,15:09:00,Wolt,Delivered,Delivery,23.8,,5.0
#572 - Prenzlauer Berg - 2023-05-29,Prenzlauer Berg,#572,2023-05-29,15:18:00,Wolt,Delivered,Delivery,18.6,,
#049 - Kreuzberg - 2023-05-29,Kreuzberg,#049,2023-05-29,15:19:00,Wolt,Delivered,Delivery,9.8,,
#050 - Kreuzberg - 2023-05-29,Kreuzberg,#050,2023-05-29,15:30:00,Wolt,Delivered,Delivery,13.3,,
#695 - Friedrichshain - 2023-05-29,Friedrichshain,#695,2023-05-29,15:31:00,Wolt,Delivered,Delivery,13.3,,
#573 - Prenzlauer Berg - 2023-05-29,Prenzlauer Berg,#573,2023-05-29,15:40:00,Wolt,Delivered,Delivery,11.7,,
#574 - Prenzlauer Berg - 2023-05-29,Prenzlauer Berg,#574,2023-05-29,15:49:00,Wolt,Delivered,Delivery,11.3,,
#575 - Prenzlauer Berg - 2023-05-29,Prenzlauer Berg,#575,2023-05-29,15:50:00,Wolt,Delivered,Delivery,13.3,,
#577 - Prenzlauer Berg - 2023-05-29,Prenzlauer Berg,#577,2023-05-29,15:52:00,Wolt,Delivered,Delivery,13.7,,
#955 - Bergmannkiez - 2023-05-29,Bergmannkiez,#955,2023-05-29,15:57:00,Wolt,Delivered,Delivery,13.7,,
#578 - Prenzlauer Berg - 2023-05-29,Prenzlauer Berg,#578,2023-05-29,15:59:00,Wolt,Delivered,Delivery,46.6,,
#051 - Kreuzberg - 2023-05-29,Kreuzberg,#051,2023-05-29,16:01:00,Wolt,Delivered,Delivery,17.2,,
#260 - Schillerkiez - 2023-05-29,Schillerkiez,#260,2023-05-29,16:04:00,Wolt,Delivered,Delivery,26.1,,
#052 - Kreuzberg - 2023-05-29,Kreuzberg,#052,2023-05-29,16:13:00,Wolt,Delivered,Delivery,21.5,,
#054 - Kreuzberg - 2023-05-29,Kreuzberg,#054,2023-05-29,16:14:00,Wolt,Delivered,Delivery,16.6,,
#579 - Prenzlauer Berg - 2023-05-29,Prenzlauer Berg,#579,2023-05-29,16:18:00,Wolt,Delivered,Delivery,19.1,,
#055 - Kreuzberg - 2023-05-29,Kreuzberg,#055,2023-05-29,16:21:00,Wolt,Delivered,Delivery,18.2,,4.0
#761 - Mitte - 2023-05-29,Mitte,#761,2023-05-29,16:26:00,Wolt,Delivered,Delivery,31.2,,
#580 - Prenzlauer Berg - 2023-05-29,Prenzlauer Berg,#580,2023-05-29,16:29:00,Wolt,Delivered,Delivery,13.7,,
#762 - Mitte - 2023-05-29,Mitte,#762,2023-05-29,16:32:00,Wolt,Delivered,Delivery,9.8,,
#056 - Kreuzberg - 2023-05-29,Kreuzberg,#056,2023-05-29,16:36:00,Wolt,Delivered,Delivery,10.7,,
#057 - Kreuzberg - 2023-05-29,Kreuzberg,#057,2023-05-29,16:37:00,Wolt,Delivered,Delivery,13.3,,
#696 - Friedrichshain - 2023-05-29,Friedrichshain,#696,2023-05-29,16:40:00,Wolt,Delivered,Delivery,13.3,,
#581 - Prenzlauer Berg - 2023-05-29,Prenzlauer Berg,#581,2023-05-29,16:43:00,Wolt,Delivered,Delivery,13.7,,
#058 - Kreuzberg - 2023-05-29,Kreuzberg,#058,2023-05-29,16:46:00,Wolt,Delivered,Delivery,15.2,,
#059 - Kreuzberg - 2023-05-29,Kreuzberg,#059,2023-05-29,16:50:00,Wolt,Delivered,Delivery,19.1,,
#763 - Mitte - 2023-05-29,Mitte,#763,2023-05-29,16:59:00,Wolt,Delivered,Delivery,17.2,,
#262 - Schillerkiez - 2023-05-29,Schillerkiez,#262,2023-05-29,17:01:00,Wolt,Delivered,Delivery,36.8,,3.0
#261 - Schillerkiez - 2023-05-29,Schillerkiez,#261,2023-05-29,17:01:00,Wolt,Delivered,Delivery,23.5,,3.0
#060 - Kreuzberg - 2023-05-29,Kreuzberg,#060,2023-05-29,17:06:00,Wolt,Delivered,Delivery,13.7,,
#582 - Prenzlauer Berg - 2023-05-29,Prenzlauer Berg,#582,2023-05-29,17:11:00,Wolt,Delivered,Delivery,19.6,,
#583 - Prenzlauer Berg - 2023-05-29,Prenzlauer Berg,#583,2023-05-29,17:12:00,Wolt,Delivered,Delivery,35.8,,5.0
#584 - Prenzlauer Berg - 2023-05-29,Prenzlauer Berg,#584,2023-05-29,17:13:00,Wolt,Delivered,Delivery,22.4,,
#061 - Kreuzberg - 2023-05-29,Kreuzberg,#061,2023-05-29,17:14:00,Wolt,Delivered,Delivery,9.8,,
#062 - Kreuzberg - 2023-05-29,Kreuzberg,#062,2023-05-29,17:16:00,Wolt,Delivered,Delivery,13.3,,
#698 - Friedrichshain - 2023-05-29,Friedrichshain,#698,2023-05-29,17:17:00,Wolt,Delivered,Delivery,14.3,,
#585 - Prenzlauer Berg - 2023-05-29,Prenzlauer Berg,#585,2023-05-29,17:25:00,Wolt,Delivered,Delivery,13.7,,
#263 - Schillerkiez - 2023-05-29,Schillerkiez,#263,2023-05-29,17:27:00,Wolt,Delivered,Delivery,13.7,,4.0
#956 - Bergmannkiez - 2023-05-29,Bergmannkiez,#956,2023-05-29,17:28:00,Wolt,Delivered,Delivery,11.4,,
#586 - Prenzlauer Berg - 2023-05-29,Prenzlauer Berg,#586,2023-05-29,17:37:00,Wolt,Delivered,Delivery,9.8,,
#699 - Friedrichshain - 2023-05-29,Friedrichshain,#699,2023-05-29,17:42:00,Wolt,Delivered,Delivery,12.8,,
#587 - Prenzlauer Berg - 2023-05-29,Prenzlauer Berg,#587,2023-05-29,17:42:00,Wolt,Delivered,Delivery,30.0,,
#700 - Friedrichshain - 2023-05-29,Friedrichshain,#700,2023-05-29,17:43:00,Wolt,Delivered,Delivery,40.8,,
#140 - Samariterkiez - 2023-05-29,Samariterkiez,#140,2023-05-29,17:51:00,Wolt,Delivered,Delivery,14.8,,
#264 - Schillerkiez - 2023-05-29,Schillerkiez,#264,2023-05-29,17:51:00,Wolt,Delivered,Delivery,10.3,,
#764 - Mitte - 2023-05-29,Mitte,#764,2023-05-29,18:07:00,Wolt,Delivered,Delivery,15.2,,
#765 - Mitte - 2023-05-29,Mitte,#765,2023-05-29,18:08:00,Wolt,Delivered,Delivery,13.3,,3.0
#701 - Friedrichshain - 2023-05-29,Friedrichshain,#701,2023-05-29,18:17:00,Wolt,Delivered,Delivery,12.4,,
#766 - Mitte - 2023-05-29,Mitte,#766,2023-05-29,18:18:00,Wolt,Delivered,Delivery,20.1,,5.0
#767 - Mitte - 2023-05-29,Mitte,#767,2023-05-29,18:44:00,Wolt,Delivered,Delivery,14.7,,
#769 - Mitte - 2023-05-29,Mitte,#769,2023-05-29,18:48:00,Wolt,Delivered,Delivery,13.7,,
#768 - Mitte - 2023-05-29,Mitte,#768,2023-05-29,18:48:00,Wolt,Delivered,Delivery,14.7,,5.0
#141 - Samariterkiez - 2023-05-29,Samariterkiez,#141,2023-05-29,18:55:00,Wolt,Delivered,Delivery,37.4,,
#142 - Samariterkiez - 2023-05-29,Samariterkiez,#142,2023-05-29,18:57:00,Wolt,Delivered,Delivery,25.1,,
#957 - Bergmannkiez - 2023-05-29,Bergmannkiez,#957,2023-05-29,18:57:00,Wolt,Delivered,Delivery,13.3,,
#958 - Bergmannkiez - 2023-05-29,Bergmannkiez,#958,2023-05-29,19:02:00,Wolt,Delivered,Delivery,21.6,,
#144 - Samariterkiez - 2023-05-29,Samariterkiez,#144,2023-05-29,19:03:00,Wolt,Delivered,Delivery,11.7,,
#143 - Samariterkiez - 2023-05-29,Samariterkiez,#143,2023-05-29,19:03:00,Wolt,Delivered,Delivery,28.4,,1.0
#770 - Mitte - 2023-05-29,Mitte,#770,2023-05-29,19:03:00,Wolt,Delivered,Delivery,13.3,,
#145 - Samariterkiez - 2023-05-29,Samariterkiez,#145,2023-05-29,19:09:00,Wolt,Rejected,Delivery,21.2,,
#959 - Bergmannkiez - 2023-05-29,Bergmannkiez,#959,2023-05-29,19:10:00,Wolt,Delivered,Delivery,21.5,,
#771 - Mitte - 2023-05-29,Mitte,#771,2023-05-29,19:10:00,Wolt,Delivered,Delivery,18.2,,
#772 - Mitte - 2023-05-29,Mitte,#772,2023-05-29,19:12:00,Wolt,Delivered,Delivery,10.7,,
#702 - Friedrichshain - 2023-05-29,Friedrichshain,#702,2023-05-29,19:14:00,Wolt,Delivered,Delivery,19.3,,
#773 - Mitte - 2023-05-29,Mitte,#773,2023-05-29,19:18:00,Wolt,Delivered,Delivery,14.7,,
#703 - Friedrichshain - 2023-05-29,Friedrichshain,#703,2023-05-29,19:28:00,Wolt,Delivered,Delivery,9.8,,
#960 - Bergmannkiez - 2023-05-29,Bergmannkiez,#960,2023-05-29,19:31:00,Wolt,Delivered,Delivery,19.3,,5.0
#148 - Samariterkiez - 2023-05-29,Samariterkiez,#148,2023-05-29,19:34:00,Wolt,Rejected,Delivery,11.7,,
#962 - Bergmannkiez - 2023-05-29,Bergmannkiez,#962,2023-05-29,19:42:00,Wolt,Delivered,Delivery,20.5,,
#961 - Bergmannkiez - 2023-05-29,Bergmannkiez,#961,2023-05-29,19:42:00,Wolt,Delivered,Delivery,13.3,,
#774 - Mitte - 2023-05-29,Mitte,#774,2023-05-29,19:50:00,Wolt,Delivered,Delivery,13.3,,
#150 - Samariterkiez - 2023-05-29,Samariterkiez,#150,2023-05-29,20:01:00,Wolt,Delivered,Delivery,19.7,,
#265 - Schillerkiez - 2023-05-29,Schillerkiez,#265,2023-05-29,20:12:00,Wolt,Delivered,Delivery,28.0,,
#963 - Bergmannkiez - 2023-05-29,Bergmannkiez,#963,2023-05-29,20:15:00,Wolt,Delivered,Delivery,13.7,,
#151 - Samariterkiez - 2023-05-29,Samariterkiez,#151,2023-05-29,20:16:00,Wolt,Delivered,Delivery,32.3,,
#964 - Bergmannkiez - 2023-05-29,Bergmannkiez,#964,2023-05-29,20:26:00,Wolt,Delivered,Delivery,9.8,,
#152 - Samariterkiez - 2023-05-29,Samariterkiez,#152,2023-05-29,20:31:00,Wolt,Delivered,Delivery,9.8,,
#266 - Schillerkiez - 2023-05-29,Schillerkiez,#266,2023-05-29,20:40:00,Wolt,Delivered,Delivery,18.2,,
#965 - Bergmannkiez - 2023-05-29,Bergmannkiez,#965,2023-05-29,20:54:00,Wolt,Delivered,Delivery,13.3,,
#153 - Samariterkiez - 2023-05-29,Samariterkiez,#153,2023-05-29,21:10:00,Wolt,Delivered,Delivery,9.8,,
#154 - Samariterkiez - 2023-05-29,Samariterkiez,#154,2023-05-29,21:16:00,Wolt,Delivered,Delivery,15.6,,
#588 - Prenzlauer Berg - 2023-05-30,Prenzlauer Berg,#588,2023-05-30,10:44:00,Wolt,Delivered,Delivery,30.4,,
#589 - Prenzlauer Berg - 2023-05-30,Prenzlauer Berg,#589,2023-05-30,11:04:00,Wolt,Delivered,Delivery,19.6,,
#775 - Mitte - 2023-05-30,Mitte,#775,2023-05-30,11:21:00,Wolt,Delivered,Delivery,13.3,,
#704 - Friedrichshain - 2023-05-30,Friedrichshain,#704,2023-05-30,11:24:00,Wolt,Delivered,Delivery,39.5,,
#705 - Friedrichshain - 2023-05-30,Friedrichshain,#705,2023-05-30,11:36:00,Wolt,Delivered,Delivery,15.0,,
#778 - Mitte - 2023-05-30,Mitte,#778,2023-05-30,11:47:00,Wolt,Delivered,Delivery,13.3,,2.0
#590 - Prenzlauer Berg - 2023-05-30,Prenzlauer Berg,#590,2023-05-30,11:50:00,Wolt,Delivered,Delivery,9.8,,
#779 - Mitte - 2023-05-30,Mitte,#779,2023-05-30,11:51:00,Wolt,Delivered,Delivery,12.5,,
#155 - Samariterkiez - 2023-05-30,Samariterkiez,#155,2023-05-30,11:53:00,Wolt,Delivered,Delivery,13.3,,
#156 - Samariterkiez - 2023-05-30,Samariterkiez,#156,2023-05-30,11:55:00,Wolt,Delivered,Delivery,21.5,,
#780 - Mitte - 2023-05-30,Mitte,#780,2023-05-30,12:06:00,Wolt,Delivered,Delivery,9.8,,3.0
#782 - Mitte - 2023-05-30,Mitte,#782,2023-05-30,12:07:00,Wolt,Delivered,Delivery,15.2,,
#781 - Mitte - 2023-05-30,Mitte,#781,2023-05-30,12:07:00,Wolt,Delivered,Delivery,19.6,,
#783 - Mitte - 2023-05-30,Mitte,#783,2023-05-30,12:09:00,Wolt,Delivered,Delivery,9.8,,
#966 - Bergmannkiez - 2023-05-30,Bergmannkiez,#966,2023-05-30,12:10:00,Wolt,Delivered,Delivery,13.3,,
#967 - Bergmannkiez - 2023-05-30,Bergmannkiez,#967,2023-05-30,12:23:00,Wolt,Delivered,Delivery,9.8,,
#784 - Mitte - 2023-05-30,Mitte,#784,2023-05-30,12:26:00,Wolt,Delivered,Delivery,11.3,,
#785 - Mitte - 2023-05-30,Mitte,#785,2023-05-30,12:31:00,Wolt,Delivered,Delivery,17.6,,
#707 - Friedrichshain - 2023-05-30,Friedrichshain,#707,2023-05-30,12:34:00,Wolt,Delivered,Delivery,19.7,,
#708 - Friedrichshain - 2023-05-30,Friedrichshain,#708,2023-05-30,12:53:00,Wolt,Delivered,Delivery,10.4,,5.0
#786 - Mitte - 2023-05-30,Mitte,#786,2023-05-30,13:00:00,Wolt,Delivered,Delivery,15.1,,
#968 - Bergmannkiez - 2023-05-30,Bergmannkiez,#968,2023-05-30,13:20:00,Wolt,Delivered,Delivery,9.8,,
#787 - Mitte - 2023-05-30,Mitte,#787,2023-05-30,13:23:00,Wolt,Delivered,Delivery,9.8,,
#788 - Mitte - 2023-05-30,Mitte,#788,2023-05-30,13:33:00,Wolt,Delivered,Delivery,13.7,,
#969 - Bergmannkiez - 2023-05-30,Bergmannkiez,#969,2023-05-30,13:35:00,Wolt,Delivered,Delivery,27.0,,
#970 - Bergmannkiez - 2023-05-30,Bergmannkiez,#970,2023-05-30,13:44:00,Wolt,Delivered,Delivery,16.5,,
#709 - Friedrichshain - 2023-05-30,Friedrichshain,#709,2023-05-30,13:49:00,Wolt,Delivered,Delivery,9.5,,
#591 - Prenzlauer Berg - 2023-05-30,Prenzlauer Berg,#591,2023-05-30,14:02:00,Wolt,Delivered,Delivery,13.2,,
#159 - Samariterkiez - 2023-05-30,Samariterkiez,#159,2023-05-30,14:10:00,Wolt,Delivered,Delivery,11.3,,
#158 - Samariterkiez - 2023-05-30,Samariterkiez,#158,2023-05-30,14:10:00,Wolt,Delivered,Delivery,9.8,,
#789 - Mitte - 2023-05-30,Mitte,#789,2023-05-30,14:14:00,Wolt,Delivered,Delivery,9.8,,2.0
#973 - Bergmannkiez - 2023-05-30,Bergmannkiez,#973,2023-05-30,14:16:00,Wolt,Delivered,Delivery,9.8,,
#592 - Prenzlauer Berg - 2023-05-30,Prenzlauer Berg,#592,2023-05-30,14:25:00,Wolt,Delivered,Delivery,12.3,,
#160 - Samariterkiez - 2023-05-30,Samariterkiez,#160,2023-05-30,14:45:00,Wolt,Delivered,Delivery,10.9,,
#790 - Mitte - 2023-05-30,Mitte,#790,2023-05-30,14:55:00,Wolt,Delivered,Delivery,9.8,,
#593 - Prenzlauer Berg - 2023-05-30,Prenzlauer Berg,#593,2023-05-30,15:01:00,Wolt,Delivered,Delivery,11.7,,
#710 - Friedrichshain - 2023-05-30,Friedrichshain,#710,2023-05-30,15:14:00,Wolt,Delivered,Delivery,9.8,,
#711 - Friedrichshain - 2023-05-30,Friedrichshain,#711,2023-05-30,15:26:00,Wolt,Delivered,Delivery,19.8,,
#594 - Prenzlauer Berg - 2023-05-30,Prenzlauer Berg,#594,2023-05-30,15:46:00,Wolt,Delivered,Delivery,21.5,,
#712 - Friedrichshain - 2023-05-30,Friedrichshain,#712,2023-05-30,15:48:00,Wolt,Delivered,Pickup,23.4,,
#713 - Friedrichshain - 2023-05-30,Friedrichshain,#713,2023-05-30,15:52:00,Wolt,Delivered,Delivery,9.8,,
#714 - Friedrichshain - 2023-05-30,Friedrichshain,#714,2023-05-30,16:08:00,Wolt,Delivered,Delivery,13.7,,
#595 - Prenzlauer Berg - 2023-05-30,Prenzlauer Berg,#595,2023-05-30,16:08:00,Wolt,Delivered,Delivery,9.8,,
#792 - Mitte - 2023-05-30,Mitte,#792,2023-05-30,16:15:00,Wolt,Delivered,Delivery,9.8,,
#791 - Mitte - 2023-05-30,Mitte,#791,2023-05-30,16:15:00,Wolt,Delivered,Delivery,17.5,,
#793 - Mitte - 2023-05-30,Mitte,#793,2023-05-30,16:23:00,Wolt,Delivered,Delivery,15.6,,
#975 - Bergmannkiez - 2023-05-30,Bergmannkiez,#975,2023-05-30,16:31:00,Wolt,Delivered,Delivery,27.2,,
#715 - Friedrichshain - 2023-05-30,Friedrichshain,#715,2023-05-30,16:32:00,Wolt,Delivered,Delivery,13.7,,
#703 - Charlottenburg - 2023-05-30,Charlottenburg,#703,2023-05-30,16:32:00,Wolt,Delivered,Delivery,16.7,,
#596 - Prenzlauer Berg - 2023-05-30,Prenzlauer Berg,#596,2023-05-30,16:36:00,Wolt,Delivered,Delivery,14.2,,
#976 - Bergmannkiez - 2023-05-30,Bergmannkiez,#976,2023-05-30,16:41:00,Wolt,Delivered,Delivery,14.7,,
#977 - Bergmannkiez - 2023-05-30,Bergmannkiez,#977,2023-05-30,17:07:00,Wolt,Delivered,Delivery,19.6,,
#063 - Kreuzberg - 2023-05-30,Kreuzberg,#063,2023-05-30,17:17:00,Wolt,Delivered,Delivery,21.4,,
#978 - Bergmannkiez - 2023-05-30,Bergmannkiez,#978,2023-05-30,17:35:00,Wolt,Delivered,Delivery,16.7,,
#597 - Prenzlauer Berg - 2023-05-30,Prenzlauer Berg,#597,2023-05-30,17:56:00,Wolt,Delivered,Delivery,9.8,,5.0
#598 - Prenzlauer Berg - 2023-05-30,Prenzlauer Berg,#598,2023-05-30,17:57:00,Wolt,Delivered,Delivery,16.2,,
#267 - Schillerkiez - 2023-05-30,Schillerkiez,#267,2023-05-30,17:59:00,Wolt,Delivered,Delivery,28.4,,
#599 - Prenzlauer Berg - 2023-05-30,Prenzlauer Berg,#599,2023-05-30,18:03:00,Wolt,Delivered,Delivery,13.3,,
